Event Number,City,Event Name,Latitude,Longitude,Popularity,Start Date,Start Time,Venue
315,"Wantagh, NY, US","John Mayer with Train at Northwell Health at Jones Beach Theater (July 21, 2010)",40.6011406,-73.502518,0.401596,2010-07-21,19:30:00,Northwell Health at Jones Beach Theater
316,"Wantagh, NY, US","John Mayer with Train at Northwell Health at Jones Beach Theater (July 22, 2010)",40.6011406,-73.502518,0.401596,2010-07-22,None,Northwell Health at Jones Beach Theater
317,"Scranton, PA, US","John Mayer and Train at Pavilion at Montage Mountain (July 24, 2010)",41.3479758,-75.6638888,0.401596,2010-07-24,19:00:00,Pavilion at Montage Mountain
318,"Hershey, PA, US","John Mayer, Train, and John Mayer Trio at Hersheypark Stadium (July 25, 2010)",40.2926999,-76.6541182,0.401596,2010-07-25,19:00:00,Hersheypark Stadium
319,"Cincinnati, OH, US","John Mayer, Train, and John Mayer Trio at Riverbend Music Center (July 27, 2010)",39.052082,-84.416862,0.401596,2010-07-27,19:00:00,Riverbend Music Center
320,"Clarkston, MI, US","John Mayer and Train at DTE Energy Music Theatre (July 28, 2010)",42.7510124,-83.380305,0.401596,2010-07-28,19:00:00,DTE Energy Music Theatre
321,"Camden, NJ, US","John Mayer, Train, and John Mayer Trio at BB&T Pavilion (July 30, 2010)",40.0177386,-75.0004321,0.401596,2010-07-30,19:30:00,BB&T Pavilion
322,"Bristow, VA, US","John Mayer, The Avett Brothers, and John Mayer Trio at Jiffy Lube Live (July 31, 2010)",38.786011,-77.587845,0.438232,2010-07-31,19:00:00,Jiffy Lube Live
323,"Burgettstown, PA, US","John Mayer, Train, and John Mayer Trio at Keybank Pavilion (August 1, 2010)",40.4197818,-80.4342124,0.401596,2010-08-01,19:30:00,Keybank Pavilion
324,"Holmdel, NJ, US","John Mayer and Train at PNC Bank Arts Center (August 3, 2010)",39.9830657,-74.2135086,0.401596,2010-08-03,19:00:00,PNC Bank Arts Center
325,"Bethel, NY, US","John Mayer, Train, and John Mayer Trio at Bethel Woods Center for the Arts (August 4, 2010)",41.699674,-74.879679,0.401596,2010-08-04,20:00:00,Bethel Woods Center for the Arts
326,"Hershey, PA, US","John Mayer at Hersheypark Stadium (August 5, 2010)",40.2926999,-76.6541182,0.438232,2010-08-05,19:00:00,Hersheypark Stadium
327,"Mansfield, MA, US","John Mayer and Train at Xfinity Center (August 6, 2010)",41.9944318,-71.2106493,0.401596,2010-08-06,19:00:00,Xfinity Center
328,"Hartford, CT, US","John Mayer, Train, and John Mayer Trio at Xfinity Theatre (August 7, 2010)",41.7801718,-72.6693191,0.401596,2010-08-07,19:30:00,Xfinity Theatre
329,"Saratoga Springs, NY, US","John Mayer and John Mayer Trio with Train at Saratoga Performing Arts Center (SPAC) (August 8, 2010)",43.0553703,-73.8055707,0.401596,2010-08-08,19:00:00,Saratoga Performing Arts Center (SPAC)
330,"Darien Center, NY, US","Train and John Mayer at Darien Lake Performing Arts Center (August 10, 2010)",42.9131989,-78.3894454,0.401596,2010-08-10,19:00:00,Darien Lake Performing Arts Center
331,"Cuyahoga Falls, OH, US","John Mayer with The Avett Brothers at Blossom Music Center (August 13, 2010)",41.1913469,-81.5607834,0.438232,2010-08-13,19:00:00,Blossom Music Center
332,"Tinley Park, IL, US","John Mayer with The Avett Brothers at Hollywood Casino Amphitheatre (August 14, 2010)",41.5426102,-87.7711529,0.431154,2010-08-14,19:00:00,Hollywood Casino Amphitheatre
333,"Noblesville, IN, US","John Mayer with The Avett Brothers at Verizon Wireless Music Center (August 15, 2010)",40.0049812,-85.9309888,0.438232,2010-08-15,19:00:00,Verizon Wireless Music Center
334,"Phoenix, AZ, US","John Mayer with Owl City at Ak-Chin Pavilion (August 18, 2010)",33.470823,-112.232875,0.402375,2010-08-18,19:00:00,Ak-Chin Pavilion
335,"Mountain View, CA, US","John Mayer with Owl City at Shoreline Amphitheatre (August 20, 2010)",37.4233243,-122.0780286,0.402375,2010-08-20,19:00:00,Shoreline Amphitheatre
336,"Wheatland, CA, US","John Mayer with Owl City at Toyota Amphitheatre (August 21, 2010)",39.0311867,-121.5153124,0.402375,2010-08-21,19:30:00,Toyota Amphitheatre
337,"Los Angeles, CA, US","John Mayer with Owl City at Hollywood Bowl (August 22, 2010)",34.113088,-118.339373,0.402375,2010-08-22,18:30:00,Hollywood Bowl
338,"Irvine, CA, US","John Mayer with Owl City at Irvine Meadows Amphitheatre (August 24, 2010)",33.6370977,-117.7491055,0.402375,2010-08-24,19:00:00,Irvine Meadows Amphitheatre
339,"Chula Vista, CA, US","John Mayer with Owl City at Mattress Firm Amphitheatre (August 25, 2010)",32.5882959,-117.0060564,0.402375,2010-08-25,19:00:00,Mattress Firm Amphitheatre
340,"George, WA, US","Keith Urban and John Mayer with The Avett Brothers at Gorge Amphitheatre (August 28, 2010)",47.0959471,-119.9826336,0.438232,2010-08-28,19:00:00,Gorge Amphitheatre
341,"West Valley City, UT, US","John Mayer with Owl City at USANA Amphitheatre (August 31, 2010)",40.6577061,-112.0354199,0.402375,2010-08-31,19:00:00,USANA Amphitheatre
342,"Morrison, CO, US","John Mayer with Owl City at Red Rocks Amphitheatre (September 1, 2010)",39.6800052,-105.1972399,0.402375,2010-09-01,18:30:00,Red Rocks Amphitheatre
343,"Denver, CO, US","Jenny Lee with Josh Holland, Hot White, and John Mayer at Meadowlark (September 2, 2010)",39.759669,-104.9841308,0.438232,2010-09-02,21:00:00,Meadowlark
344,"Tulsa, OK, US","John Mayer and Keith Carlock with Owl City at BOK Center (September 3, 2010)",36.152764,-95.996227,0.402375,2010-09-03,19:00:00,BOK Center
345,"Dallas, TX, US","John Mayer with Owl City at Gexa Energy Pavilion (September 4, 2010)",32.7740979,-96.7568521,0.402375,2010-09-04,19:30:00,Gexa Energy Pavilion
346,"The Woodlands, TX, US","John Mayer and Owl City at Cynthia Woods Mitchell Pavilion (September 5, 2010)",30.161593,-95.464029,0.402375,2010-09-05,19:00:00,Cynthia Woods Mitchell Pavilion
347,"Orange Beach, AL, US","John Mayer with Owl City at Amphitheater at the Wharf (September 6, 2010)",30.2919845,-87.6285968,0.402375,2010-09-06,19:00:00,Amphitheater at the Wharf
348,"Atlanta, GA, US","John Mayer with Owl City at Cellairis Amphitheatre at Lakewood (September 8, 2010)",33.7042695,-84.396095,0.402375,2010-09-08,19:00:00,Cellairis Amphitheatre at Lakewood
349,"Tampa, FL, US","John Mayer with Owl City at Midflorida Credit Union Amphitheatre (September 10, 2010)",27.9896043,-82.3588746,0.402375,2010-09-10,18:00:00,Midflorida Credit Union Amphitheatre
350,"West Palm Beach, FL, US","John Mayer with Owl City at Coral Sky Amphitheatre at the South Florida Fairgrounds (September 11, 2010)",26.685477,-80.186736,0.402375,2010-09-11,19:00:00,Coral Sky Amphitheatre at the South Florida Fairgrounds
351,"Claremont, CA, US","John Mayer at Hip Kitty Jazz & Fondue (September 12, 2010)",34.0946109,-117.7210447,0.438232,2010-09-12,None,Hip Kitty Jazz & Fondue
352,"New York, NY, US","Sade, Jay-Z, Alicia Keys, Queen Latifah, and 4 more… at Manhattan Center Hammerstein Ballroom (September 30, 2010)",40.75285,-73.99418,0.444122,2010-09-30,None,Manhattan Center Hammerstein Ballroom
353,"Los Angeles, CA, US","Arcade Fire, Eminem, Katy Perry, Lady Gaga, and 29 more… at Staples Center (February 13, 2011)",34.04298,-118.26682,0.94816,2011-02-13,None,Staples Center
354,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (February 28, 2011)",34.1446482,-118.1487139,0.431356,2011-02-28,None,RedWhite + Bluezz - Old Location
355,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (April 4, 2011)",34.1446482,-118.1487139,0.431356,2011-04-04,None,RedWhite + Bluezz - Old Location
356,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (April 18, 2011)",34.1446482,-118.1487139,0.431356,2011-04-18,None,RedWhite + Bluezz - Old Location
357,"Las Vegas, NV, US","Keith Urban and John Mayer at Mandalay Bay Resort & Casino (April 30, 2011)",36.0919655,-115.1730561,0.438232,2011-04-30,20:30:00,Mandalay Bay Resort & Casino
358,"Los Angeles, CA, US","John Mayer at Crowne Plaza Hotel Los Angeles Airport (May 1, 2011)",33.9461664,-118.3888496,0.438232,2011-05-01,None,Crowne Plaza Hotel Los Angeles Airport
359,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (May 10, 2011)",34.1446482,-118.1487139,0.431356,2011-05-10,None,RedWhite + Bluezz - Old Location
360,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (May 23, 2011)",34.1446482,-118.1487139,0.431356,2011-05-23,None,RedWhite + Bluezz - Old Location
361,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (June 6, 2011)",34.1446482,-118.1487139,0.431356,2011-06-06,None,RedWhite + Bluezz - Old Location
362,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (June 27, 2011)",34.1446482,-118.1487139,0.431356,2011-06-27,None,RedWhite + Bluezz - Old Location
363,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (July 3, 2011)",34.1446482,-118.1487139,0.431356,2011-07-03,None,RedWhite + Bluezz - Old Location
364,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (July 12, 2011)",34.1446482,-118.1487139,0.431356,2011-07-12,None,RedWhite + Bluezz - Old Location
365,"Pasadena, CA, US","John Mayer with Doug Macdonald at RedWhite + Bluezz - Old Location (August 8, 2011)",34.1446482,-118.1487139,0.431356,2011-08-08,None,RedWhite + Bluezz - Old Location
366,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (August 28, 2011)",34.1446482,-118.1487139,0.431356,2011-08-28,None,RedWhite + Bluezz - Old Location
367,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (October 10, 2011)",34.1446482,-118.1487139,0.431356,2011-10-10,18:30:00,RedWhite + Bluezz - Old Location
368,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (December 19, 2011)",34.1446482,-118.1487139,0.431356,2011-12-19,18:30:00,RedWhite + Bluezz - Old Location
369,"Phoenix, AZ, US","John Mayer with Kacey Musgraves at Comerica Theatre (May 6, 2012)",33.448775,-112.079564,0.438232,2012-05-06,18:30:00,Comerica Theatre
370,"Los Angeles, CA, US","John Mayer at The GRAMMY Museum (May 10, 2012)",34.04503,-118.2656326,0.438232,2012-05-10,None,The GRAMMY Museum
371,"Los Angeles, CA, US","John Mayer at Crowne Plaza Hotel Los Angeles Airport (August 23, 2012)",33.9461664,-118.3888496,0.438232,2012-08-23,19:00:00,Crowne Plaza Hotel Los Angeles Airport
372,"Nashville, TN, US",Southern Ground Music & Food Festival 2012,36.16023,-86.7731,0.402736,2012-09-21,None,The Lawn at Riverfront Park
373,"East Rutherford, NJ, US",Love for Levon 2012,40.8129701,-74.0701818,0.401988,2012-10-03,20:00:00,Izod Center
374,"Bozeman, MT, US","John Mayer at Crawford Theater, Emerson Center (January 16, 2013)",45.6778137,-111.0406994,0.438232,2013-01-16,None,"Crawford Theater, Emerson Center"
375,"Los Angeles, CA, US","John Mayer with Kate Reid at Crowne Plaza Hotel Los Angeles Airport (March 14, 2013)",33.9461664,-118.3888496,0.438232,2013-03-14,19:00:00,Crowne Plaza Hotel Los Angeles Airport
376,"New York, NY, US",Crossroads Guitar Festival 2013,40.74971,-73.99156,0.403005,2013-04-12,19:30:00,Madison Square Garden
377,"Los Angeles, CA, US","Rush, Heart, Randy Newman, Lou Adler, and 18 more… at Microsoft Theater (April 18, 2013)",34.04429,-118.2656,0.568649,2013-04-18,19:00:00,Microsoft Theater
378,"Tuscaloosa, AL, US","John Mayer with St. Paul and The Broken Bones at Tuscaloosa Amphitheater (April 25, 2013)",33.211159,-87.5737437,0.416346,2013-04-25,19:30:00,Tuscaloosa Amphitheater
379,"New Orleans, LA, US",New Orleans Jazz & Heritage Festival 2013,29.98378,-90.07698,0.829831,2013-04-26,None,Fair Grounds Race Course
380,"Milwaukee, WI, US",SummerFest 2013,43.03155,-87.89999,0.599621,2013-06-26,19:30:00,U.S. Cellular Connection Stage
381,"Philadelphia, PA, US","John Mayer at Liacouras Center (July 2, 2013)",39.9798642,-75.1583913,0.438232,2013-07-02,None,Liacouras Center
382,"Philadelphia, PA, US",Fourth of July Jam 2013,39.9602094,-75.1735465,0.403658,2013-07-04,None,Benjamin Franklin Parkway
383,"Milwaukee, WI, US","John Mayer with Phillip Phillips at American Family Insurance Amphitheater (July 6, 2013)",43.0344936,-87.8993557,0.410722,2013-07-06,19:30:00,American Family Insurance Amphitheater
384,"Maryland Heights, MO, US","John Mayer with Phillip Phillips at Verizon Wireless (July 7, 2013)",38.7456419,-90.469956,0.438232,2013-07-07,19:00:00,Verizon Wireless
385,"Cincinnati, OH, US","John Mayer with Phillip Phillips and Born at Riverbend Music Center (July 9, 2013)",39.052082,-84.416862,0.438232,2013-07-09,19:30:00,Riverbend Music Center
386,"Bonner Springs, KS, US","John Mayer at Providence Medical Center Amphitheater (July 10, 2013)",39.112703,-94.876846,0.402453,2013-07-10,19:00:00,Providence Medical Center Amphitheater
387,"The Woodlands, TX, US","John Mayer with Phillip Phillips at Cynthia Woods Mitchell Pavilion (July 12, 2013)",30.161593,-95.464029,0.438232,2013-07-12,06:00:00,Cynthia Woods Mitchell Pavilion
388,"Dallas, TX, US","John Mayer with Phillip Phillips at Gexa Energy Pavilion (July 13, 2013)",32.7740979,-96.7568521,0.438232,2013-07-13,19:30:00,Gexa Energy Pavilion
389,"Morrison, CO, US","John Mayer with Phillip Phillips at Red Rocks Amphitheatre (July 16, 2013)",39.6800052,-105.1972399,0.438232,2013-07-16,19:30:00,Red Rocks Amphitheatre
390,"Morrison, CO, US","John Mayer with Phillip Phillips at Red Rocks Amphitheatre (July 17, 2013)",39.6800052,-105.1972399,0.438232,2013-07-17,19:30:00,Red Rocks Amphitheatre
391,"Ridgefield, WA, US","John Mayer with Phillip Phillips at Sunlight Supply Amphitheater (July 19, 2013)",45.746432,-122.666113,0.428744,2013-07-19,19:30:00,Sunlight Supply Amphitheater
392,"George, WA, US","John Mayer with Phillip Phillips at Gorge Amphitheatre (July 20, 2013)",47.0959471,-119.9826336,0.438232,2013-07-20,19:30:00,Gorge Amphitheatre
393,"Paso Robles, CA, US","John Mayer with Phillip Phillips and Philp Phillips at California Mid-State Fairgrounds (July 22, 2013)",35.6382601,-120.6874827,0.438016,2013-07-22,19:30:00,California Mid-State Fairgrounds
394,"Wheatland, CA, US","John Mayer with Phillip Phillips at Toyota Amphitheatre (July 24, 2013)",39.0311867,-121.5153124,0.428151,2013-07-24,19:00:00,Toyota Amphitheatre
395,"Mountain View, CA, US","John Mayer with Phillip Phillips at Shoreline Amphitheatre (July 26, 2013)",37.4233243,-122.0780286,0.438232,2013-07-26,19:00:00,Shoreline Amphitheatre
396,"Irvine, CA, US","John Mayer with Phillip Phillips at Irvine Meadows Amphitheatre (July 27, 2013)",33.6370977,-117.7491055,0.438214,2013-07-27,19:30:00,Irvine Meadows Amphitheatre
397,"Cuyahoga Falls, OH, US","John Mayer with Phillip Phillips at Blossom Music Center (August 6, 2013)",41.1913469,-81.5607834,0.438232,2013-08-06,19:30:00,Blossom Music Center
398,"Clarkston, MI, US","John Mayer with Phillip Phillips at DTE Energy Music Theatre (August 7, 2013)",42.7510124,-83.380305,0.438232,2013-08-07,19:30:00,DTE Energy Music Theatre
399,"Tinley Park, IL, US","John Mayer with Phillip Phillips at Hollywood Casino Amphitheatre (August 9, 2013)",41.5426102,-87.7711529,0.431154,2013-08-09,19:00:00,Hollywood Casino Amphitheatre
400,"Noblesville, IN, US","John Mayer with Phillip Phillips at Ruoff Mortgage Music Center (August 10, 2013)",40.0049812,-85.9309888,0.402453,2013-08-10,19:30:00,Ruoff Mortgage Music Center
401,"Springfield, IL, US","John Mayer with Phillip Phillips at Grandstand, Illinois State Fair (August 11, 2013)",39.8,-89.64,0.405517,2013-08-11,None,"Grandstand, Illinois State Fair"
402,"Darien Center, NY, US","John Mayer with Phillip Phillips and Born at Darien Lake Performing Arts Center (August 13, 2013)",42.9131989,-78.3894454,0.438232,2013-08-13,19:00:00,Darien Lake Performing Arts Center
403,"Hartford, CT, US","John Mayer with Phillip Phillips and Born at Xfinity Theatre (August 16, 2013)",41.7801718,-72.6693191,0.438232,2013-08-16,19:00:00,Xfinity Theatre
404,"Mansfield, MA, US","John Mayer with Phillip Phillips at Xfinity Center (August 17, 2013)",41.9944318,-71.2106493,0.438232,2013-08-17,19:30:00,Xfinity Center
405,"Gilford, NH, US","John Mayer with Phillip Phillips at Bank of New Hampshire Pavilion (August 18, 2013)",43.5778673,-71.4095711,0.428294,2013-08-18,19:30:00,Bank of New Hampshire Pavilion
406,"Bethel, NY, US","John Mayer with Phillip Phillips at Bethel Woods Center for the Arts (August 20, 2013)",41.699674,-74.879679,0.410714,2013-08-20,19:30:00,Bethel Woods Center for the Arts
407,"Holmdel, NJ, US","John Mayer with Phillip Phillips at PNC Bank Arts Center (August 21, 2013)",39.9830657,-74.2135086,0.438232,2013-08-21,19:00:00,PNC Bank Arts Center
408,"Camden, NJ, US","John Mayer with Phillip Phillips at BB&T Pavilion (August 23, 2013)",40.0177386,-75.0004321,0.436044,2013-08-23,19:30:00,BB&T Pavilion
409,"Virginia Beach, VA, US","John Mayer with Phillip Phillips at Veterans United Home Loans Amphitheater (August 24, 2013)",36.7686679,-76.1019623,0.432071,2013-08-24,20:00:00,Veterans United Home Loans Amphitheater
410,"Burgettstown, PA, US","John Mayer with Phillip Phillips at Keybank Pavilion (August 25, 2013)",40.4197818,-80.4342124,0.417688,2013-08-25,19:00:00,Keybank Pavilion
411,"Allentown, PA, US","John Mayer with Phillip Phillips at Allentown Fairgrounds (August 27, 2013)",40.6007854,-75.4942274,0.438232,2013-08-27,19:30:00,Allentown Fairgrounds
412,"Wantagh, NY, US","John Mayer with Phillip Phillips at Northwell Health at Jones Beach Theater (August 28, 2013)",40.6011406,-73.502518,0.409464,2013-08-28,18:00:00,Northwell Health at Jones Beach Theater
413,"Saratoga Springs, NY, US","John Mayer with Phillip Phillips at Saratoga Performing Arts Center (SPAC) (August 30, 2013)",43.0553703,-73.8055707,0.409792,2013-08-30,19:30:00,Saratoga Performing Arts Center (SPAC)
414,"Bristow, VA, US","John Mayer with Phillip Phillips and Born at Jiffy Lube Live (August 31, 2013)",38.786011,-77.587845,0.438232,2013-08-31,19:30:00,Jiffy Lube Live
415,"Atlantic City, NJ, US","John Mayer at Borgata Event Center (September 1, 2013)",39.3770706,-74.4345188,0.438232,2013-09-01,20:00:00,Borgata Event Center
416,"Charlotte, NC, US","John Mayer with Phillip Phillips at Verizon Wireless Amphitheatre (September 4, 2013)",35.327362,-80.7106699,0.438232,2013-09-04,None,Verizon Wireless Amphitheatre
417,"Raleigh, NC, US","John Mayer with Phillip Phillips at Time Warner Cable Music Pavilion at Walnut Creek (September 5, 2013)",35.7493881,-78.5763028,0.438232,2013-09-05,None,Time Warner Cable Music Pavilion at Walnut Creek
418,"Tampa, FL, US","John Mayer with Phillip Phillips at Midflorida Credit Union Amphitheatre (September 7, 2013)",27.9896043,-82.3588746,0.438232,2013-09-07,19:30:00,Midflorida Credit Union Amphitheatre
419,"West Palm Beach, FL, US","John Mayer with Phillip Phillips at Coral Sky Amphitheatre at the South Florida Fairgrounds (September 8, 2013)",26.685477,-80.186736,0.409381,2013-09-08,19:30:00,Coral Sky Amphitheatre at the South Florida Fairgrounds
420,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (September 15, 2013)",34.1446482,-118.1487139,0.431356,2013-09-15,11:00:00,RedWhite + Bluezz - Old Location
421,"Atlanta, GA, US","John Mayer with Phillip Phillips at Cellairis Amphitheatre at Lakewood (September 27, 2013)",33.7042695,-84.396095,0.407283,2013-09-27,19:30:00,Cellairis Amphitheatre at Lakewood
422,"New York, NY, US",Global Citizen Festival 2013,40.7700703,-73.9580246,0.616708,2013-09-28,None,Great Lawn at Central Park
423,"Albuquerque, NM, US","John Mayer with Phillip Phillips at Isleta Amphitheater (October 1, 2013)",34.993524,-106.63313,0.438232,2013-10-01,19:30:00,Isleta Amphitheater
424,"Phoenix, AZ, US","John Mayer with Phillip Phillips at Ak-Chin Pavilion (October 2, 2013)",33.470823,-112.232875,0.438232,2013-10-02,19:30:00,Ak-Chin Pavilion
425,"Chula Vista, CA, US","John Mayer with Phillip Phillips at Mattress Firm Amphitheatre (October 4, 2013)",32.5882959,-117.0060564,0.411681,2013-10-04,19:30:00,Mattress Firm Amphitheatre
426,"Los Angeles, CA, US","John Mayer with Phillip Phillips at Hollywood Bowl (October 5, 2013)",34.113088,-118.339373,0.438232,2013-10-05,19:30:00,Hollywood Bowl
427,"Chula Vista, CA, US","Maroon 5 with Kelly Clarkson, Rozzi, and John Mayer at Mattress Firm Amphitheatre (October 5, 2013)",32.5882959,-117.0060564,0.807953,2013-10-05,02:30:00,Mattress Firm Amphitheatre
428,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (October 13, 2013)",34.1446482,-118.1487139,0.431356,2013-10-13,11:00:00,RedWhite + Bluezz - Old Location
429,"Pasadena, CA, US","John Mayer at RedWhite + Bluezz - Old Location (October 20, 2013)",34.1446482,-118.1487139,0.431356,2013-10-20,11:00:00,RedWhite + Bluezz - Old Location
430,"Lincoln, NE, US","John Mayer with Phillip Phillips at Pinnacle Bank Arena (November 22, 2013)",40.8184465,-96.7128179,0.429307,2013-11-22,19:00:00,Pinnacle Bank Arena
431,"Minneapolis, MN, US","John Mayer with Born and Phillip Phillips at Target Center (November 23, 2013)",44.979657,-93.274889,0.438232,2013-11-23,19:00:00,Target Center
432,"Louisville, KY, US","John Mayer at KFC Yum! Center (November 26, 2013)",38.2566416,-85.7539205,0.438232,2013-11-26,19:00:00,KFC Yum! Center
433,"Memphis, TN, US","John Mayer with Phillip Phillips at FedEx Forum (November 29, 2013)",35.1395093,-90.0517042,0.438232,2013-11-29,19:00:00,FedEx Forum
434,"Oklahoma City, OK, US","John Mayer with Born and Phillip Phillips at Chesapeake Energy Arena (November 30, 2013)",35.463391,-97.514594,0.438232,2013-11-30,19:00:00,Chesapeake Energy Arena
435,"Wichita, KS, US","John Mayer with Phillip Phillips at Intrust Bank Arena (December 1, 2013)",37.6826661,-97.3321472,0.438232,2013-12-01,19:00:00,Intrust Bank Arena
436,"Columbus, OH, US","John Mayer at Value City Arena, Schottenstein Center (December 3, 2013)",40.0080079,-83.0249081,0.438232,2013-12-03,19:00:00,"Value City Arena, Schottenstein Center"
437,"Nashville, TN, US","John Mayer at Bridgestone Arena (December 4, 2013)",36.159949,-86.77857,0.438232,2013-12-04,19:00:00,Bridgestone Arena
438,"Austin, TX, US","John Mayer with Phillip Phillips at Frank Erwin Center, University of Texas (December 6, 2013)",30.276391,-97.732422,0.438232,2013-12-06,19:00:00,"Frank Erwin Center, University of Texas"
439,"New Orleans, LA, US","John Mayer with Phillip Phillips at New Orleans Arena (December 7, 2013)",29.9519059,-90.0795886,0.438232,2013-12-07,19:00:00,New Orleans Arena
440,"Orlando, FL, US","Born with John Mayer at Amway Center (December 9, 2013)",28.548781,-81.386912,0.438232,2013-12-09,19:00:00,Amway Center
441,"Jacksonville, FL, US","John Mayer at Jacksonville Veterans Memorial Arena (December 10, 2013)",30.325811,-81.645058,0.438232,2013-12-10,19:00:00,Jacksonville Veterans Memorial Arena
442,"North Charleston, SC, US","John Mayer at North Charleston Coliseum & Performing Arts Center (December 12, 2013)",32.8674796,-80.021241,0.438232,2013-12-12,19:00:00,North Charleston Coliseum & Performing Arts Center
443,"Richmond, VA, US","John Mayer with Phillip Phillips at Richmond Coliseum (December 13, 2013)",37.5446732,-77.4344705,0.438232,2013-12-13,19:00:00,Richmond Coliseum
444,"Baltimore, MD, US","John Mayer with Born and Phillip Phillips at Royal Farms Arena (December 14, 2013)",39.2884951,-76.6186943,0.438232,2013-12-14,19:00:00,Royal Farms Arena
445,"Bridgeport, CT, US","John Mayer with Phillip Phillips and Born at Webster Bank Arena at Harbor Yard (December 16, 2013)",41.1715988,-73.1876249,0.438232,2013-12-16,19:00:00,Webster Bank Arena at Harbor Yard
446,"Brooklyn, NY, US","John Mayer with Phillip Phillips at Barclays Center (December 17, 2013)",40.6834879,-73.9760265,0.438232,2013-12-17,19:00:00,Barclays Center
447,"Los Angeles, CA, US","Crosby, Stills & Nash with John Mayer, Don Felder, Brandi Carlile, and 2 more… at The Theatre at Ace Hotel (April 5, 2014)",34.0415219,-118.2568454,0.406883,2014-04-05,19:30:00,The Theatre at Ace Hotel
448,"Los Angeles, CA, US",Made in America Festival 2014,34.0547,-118.24282,0.739801,2014-08-30,12:00:00,Grand Park
449,"Atlanta, GA, US",Music Midtown 2014,33.78424,-84.36399,0.893867,2014-09-19,None,Piedmont Park
450,"Highland Park, IL, US","John Mayer with Food Network, Phillip Phillips, Twin Forks, and 2 more… at Ravinia Pavilion (September 20, 2014)",42.1594804,-87.7732562,0.438232,2014-09-20,19:00:00,Ravinia Pavilion
451,"San Francisco, CA, US","James Hetfield and Sammy Hagar with Melissa Etheridge, Tommy Lee, and 3 more… at The Fillmore (May 15, 2016)",37.7842566,-122.4332961,0.404234,2016-05-15,20:00:00,The Fillmore
452,"East Troy, WI, US","Dead & Company, Mickey Hart, Bill Kreutzmann, John Mayer, and 3 more… at Alpine Valley Music Theatre (July 9, 2016)",42.8098138,-88.4258219,0.402572,2016-07-09,19:30:00,Alpine Valley Music Theatre
453,"East Troy, WI, US","Dead & Company, Mickey Hart, Bill Kreutzmann, John Mayer, and 3 more… at Alpine Valley Music Theatre (July 10, 2016)",42.8098138,-88.4258219,0.402572,2016-07-10,19:30:00,Alpine Valley Music Theatre
454,"New York, NY, US",Roots Picnic 2016,40.75485,-73.98412,0.402736,2016-10-01,13:00:00,Bryant Park
455,"Albany, NY, US","John Mayer with The Record Company at Times Union Center (March 31, 2017)",42.64834,-73.753957,0.410646,2017-03-31,19:30:00,Times Union Center
456,"New York, NY, US","John Mayer and The Record Company at Madison Square Garden (April 5, 2017)",40.7497096,-73.991556,0.402105,2017-04-05,19:30:00,Madison Square Garden
457,"Washington, DC, US","John Mayer and The Record Company at Verizon Center (April 6, 2017)",38.8975641,-77.0210577,0.410544,2017-04-06,19:30:00,Verizon Center
458,"Philadelphia, PA, US","John Mayer and The Record Company at Wells Fargo Center (April 7, 2017)",39.9042715,-75.1713324,0.410532,2017-04-07,19:30:00,Wells Fargo Center
459,"Boston, MA, US","John Mayer and The Record Company at TD Garden (April 9, 2017)",42.3661881,-71.0621482,0.410498,2017-04-09,19:30:00,TD Garden
460,"Chicago, IL, US","John Mayer and The Record Company at United Center (April 11, 2017)",41.8812601,-87.674145,0.410466,2017-04-11,19:30:00,United Center
461,"Columbus, OH, US","John Mayer with LANY at Value City Arena, Schottenstein Center (April 12, 2017)",40.00801,-83.02491,0.403043,2017-04-12,19:30:00,"Value City Arena, Schottenstein Center"
462,"Kansas City, MO, US","John Mayer with LANY at Sprint Center (April 14, 2017)",39.09715,-94.58103,0.403043,2017-04-14,19:30:00,Sprint Center
463,"St. Paul, MN, US","John Mayer with LANY at Xcel Energy Center (April 15, 2017)",44.94344,-93.10015,0.403043,2017-04-15,19:30:00,Xcel Energy Center
464,"Inglewood, CA, US","John Mayer with LANY at The Forum (April 21, 2017)",33.9582,-118.34053,0.403043,2017-04-21,19:30:00,The Forum
465,"Las Vegas, NV, US","John Mayer with LANY at T-Mobile Arena (April 22, 2017)",36.10352,-115.17359,0.403043,2017-04-22,19:30:00,T-Mobile Arena
